Job 892: Waiting time = 9.210701099999998 | Resolution time = 0.0013228000000040652 | Resolution type = None
Job 893: Waiting time = 9.1804071 | Resolution time = 0.0012555999999968037 | Resolution type = None
Job 894: Waiting time = 9.1536875 | Resolution time = 0.001252499999996104 | Resolution type = None
Job 895: Waiting time = 9.1261388 | Resolution time = 0.0019831999999979644 | Resolution type = None
Job 896: Waiting time = 9.1132946 | Resolution time = 0.0016919000000044093 | Resolution type = None
Job 897: Waiting time = 9.082775900000001 | Resolution time = 0.0012664000000022213 | Resolution type = None
Job 898: Waiting time = 9.0666039 | Resolution time = 0.0012333000000026573 | Resolution type = None
Job 899: Waiting time = 9.037122399999998 | Resolution time = 0.0018188000000023408 | Resolution type = None
Job 900: Waiting time = 9.0230712 | Resolution time = 0.0018955000000033806 | Resolution type = None
Job 901: Waiting time = 9.006945599999998 | Resolution time = 0.001402699999999868 | Resolution type = None
Job 902: Waiting time = 8.992936499999999 | Resolution time = 0.001394900000001087 | Resolution type = None
Job 903: Waiting time = 8.9587216 | Resolution time = 0.0013281999999996685 | Resolution type = None
Job 904: Waiting time = 8.944956300000001 | Resolution time = 0.0011994000000008498 | Resolution type = None
Job 905: Waiting time = 8.916823699999998 | Resolution time = 0.001236800000000926 | Resolution type = None
Job 906: Waiting time = 8.8833022 | Resolution time = 0.0018175000000013597 | Resolution type = None
Job 907: Waiting time = 8.855147299999999 | Resolution time = 0.001588499999996884 | Resolution type = None
Job 908: Waiting time = 8.826047800000001 | Resolution time = 0.0013180999999988785 | Resolution type = None
Job 909: Waiting time = 8.810631100000002 | Resolution time = 0.0013062999999995384 | Resolution type = None
Job 910: Waiting time = 8.780518099999998 | Resolution time = 0.0019101999999975305 | Resolution type = None
Job 911: Waiting time = 8.751802899999998 | Resolution time = 0.001741100000000273 | Resolution type = None
Job 912: Waiting time = 8.7222544 | Resolution time = 0.001362199999999092 | Resolution type = None
Job 913: Waiting time = 8.707105299999998 | Resolution time = 0.001511799999999397 | Resolution type = None
Job 914: Waiting time = 8.695092899999999 | Resolution time = 0.0014108999999997707 | Resolution type = None
Job 915: Waiting time = 8.674261599999998 | Resolution time = 0.0013339999999999463 | Resolution type = None
Job 916: Waiting time = 8.631432 | Resolution time = 0.001207799999999537 | Resolution type = None
Job 917: Waiting time = 8.6057251 | Resolution time = 0.001504000000000616 | Resolution type = None
Job 918: Waiting time = 8.5908434 | Resolution time = 0.001249399999998957 | Resolution type = None
Job 919: Waiting time = 8.560848700000001 | Resolution time = 0.001219900000002383 | Resolution type = None
Job 920: Waiting time = 8.5469996 | Resolution time = 0.0013057000000031849 | Resolution type = None
Job 921: Waiting time = 8.514635599999998 | Resolution time = 0.0014714999999974054 | Resolution type = None
Job 922: Waiting time = 8.485377 | Resolution time = 0.0012022999999992123 | Resolution type = None
Job 923: Waiting time = 8.4733895 | Resolution time = 0.0012257000000026608 | Resolution type = None
Job 924: Waiting time = 8.4558967 | Resolution time = 0.0011917999999973006 | Resolution type = None
Job 925: Waiting time = 8.440456300000001 | Resolution time = 0.0012295000000008827 | Resolution type = None
Job 926: Waiting time = 8.408029299999999 | Resolution time = 0.0012512000000022283 | Resolution type = None
Job 927: Waiting time = 8.379369100000002 | Resolution time = 0.0011826000000034753 | Resolution type = None
Job 928: Waiting time = 8.3603029 | Resolution time = 0.0012364999999974202 | Resolution type = None
Job 929: Waiting time = 8.3292693 | Resolution time = 0.0012474000000040064 | Resolution type = None
Job 930: Waiting time = 8.3044032 | Resolution time = 0.001632000000000744 | Resolution type = None
Job 931: Waiting time = 8.292132600000002 | Resolution time = 0.0012332000000014887 | Resolution type = None
Job 932: Waiting time = 8.258551400000002 | Resolution time = 0.0015846000000010463 | Resolution type = None
Job 933: Waiting time = 8.230001600000001 | Resolution time = 0.0015078999999964537 | Resolution type = None
Job 934: Waiting time = 8.217380599999998 | Resolution time = 0.001196000000000197 | Resolution type = None
Job 935: Waiting time = 8.201140500000001 | Resolution time = 0.0012001000000019246 | Resolution type = None
Job 936: Waiting time = 8.1848517 | Resolution time = 0.0012613999999970815 | Resolution type = None
Job 937: Waiting time = 8.158086700000002 | Resolution time = 0.0012012000000005685 | Resolution type = None
Job 938: Waiting time = 8.141728700000002 | Resolution time = 0.0012153000000019176 | Resolution type = None
Job 939: Waiting time = 8.128626800000003 | Resolution time = 0.0011857000000006224 | Resolution type = None
Job 940: Waiting time = 8.1107558 | Resolution time = 0.0012510000000034438 | Resolution type = None
Job 941: Waiting time = 8.0796006 | Resolution time = 0.001226300000002567 | Resolution type = None
Job 942: Waiting time = 8.051665300000003 | Resolution time = 0.001182400000001138 | Resolution type = None
Job 943: Waiting time = 8.023270700000001 | Resolution time = 0.0019426999999971883 | Resolution type = None
Job 944: Waiting time = 8.009025399999999 | Resolution time = 0.001532099999998593 | Resolution type = None
Job 945: Waiting time = 7.994240599999998 | Resolution time = 0.0013480000000001269 | Resolution type = None
Job 946: Waiting time = 7.983563400000001 | Resolution time = 0.0012232999999994831 | Resolution type = None
Job 947: Waiting time = 7.914591699999999 | Resolution time = 0.001181199999997773 | Resolution type = None
Job 948: Waiting time = 7.8849623000000015 | Resolution time = 0.0012045000000000528 | Resolution type = None
Job 949: Waiting time = 7.859216799999999 | Resolution time = 0.0012244000000016797 | Resolution type = None
Job 950: Waiting time = 7.843539099999997 | Resolution time = 0.001175700000001001 | Resolution type = None
Job 951: Waiting time = 7.826047599999999 | Resolution time = 0.0012488999999966666 | Resolution type = None
Job 952: Waiting time = 7.815951200000001 | Resolution time = 0.0012204000000011206 | Resolution type = None
Job 953: Waiting time = 7.797546199999999 | Resolution time = 0.0011987999999973908 | Resolution type = None
Job 954: Waiting time = 7.766643999999999 | Resolution time = 0.0012591999999997938 | Resolution type = None
Job 955: Waiting time = 7.739754000000001 | Resolution time = 0.0014135000000017328 | Resolution type = None
Job 956: Waiting time = 7.7251660000000015 | Resolution time = 0.0015996999999998707 | Resolution type = None
Job 957: Waiting time = 7.711090200000001 | Resolution time = 0.0016163999999996292 | Resolution type = None
Job 958: Waiting time = 7.693267700000003 | Resolution time = 0.0016949999999980037 | Resolution type = None
Job 959: Waiting time = 7.663938699999999 | Resolution time = 0.0012447999999984916 | Resolution type = None
Job 960: Waiting time = 7.651697800000001 | Resolution time = 0.001192599999999544 | Resolution type = None
Job 961: Waiting time = 7.638385399999997 | Resolution time = 0.001246600000001763 | Resolution type = None
Job 962: Waiting time = 7.6214105 | Resolution time = 0.001266599999997453 | Resolution type = None
Job 963: Waiting time = 7.5908343999999985 | Resolution time = 0.0012335000000014418 | Resolution type = None
Job 964: Waiting time = 7.561390200000002 | Resolution time = 0.0012512999999998442 | Resolution type = None
Job 965: Waiting time = 7.546635500000001 | Resolution time = 0.0011714000000004887 | Resolution type = None
Job 966: Waiting time = 7.5161145000000005 | Resolution time = 0.001194500000003984 | Resolution type = None
Job 967: Waiting time = 7.504384699999999 | Resolution time = 0.0011826999999975385 | Resolution type = None
Job 968: Waiting time = 7.490570099999999 | Resolution time = 0.0014501000000031183 | Resolution type = None
Job 969: Waiting time = 7.477522500000003 | Resolution time = 0.001829999999998222 | Resolution type = None
Job 970: Waiting time = 7.459907299999998 | Resolution time = 0.0012283000000010702 | Resolution type = None
Job 971: Waiting time = 7.448877499999998 | Resolution time = 0.001219900000002383 | Resolution type = None
Job 972: Waiting time = 7.4304548 | Resolution time = 0.0012338999999990108 | Resolution type = None
Job 973: Waiting time = 7.416748900000002 | Resolution time = 0.0011933000000006189 | Resolution type = None
Job 974: Waiting time = 7.405427100000001 | Resolution time = 0.001198600000002159 | Resolution type = None
Job 975: Waiting time = 7.388373899999998 | Resolution time = 0.0012241999999957898 | Resolution type = None
Job 976: Waiting time = 7.3743756000000005 | Resolution time = 0.0012143000000008897 | Resolution type = None
Job 977: Waiting time = 7.3613535 | Resolution time = 0.0011985000000009904 | Resolution type = None
Job 978: Waiting time = 7.340179299999999 | Resolution time = 0.0012688999999994621 | Resolution type = None
Job 979: Waiting time = 7.3118479 | Resolution time = 0.0012646000000025026 | Resolution type = None
Job 980: Waiting time = 7.284679100000002 | Resolution time = 0.0018734000000009132 | Resolution type = None
Job 981: Waiting time = 7.2694659 | Resolution time = 0.0016557999999982087 | Resolution type = None
Job 982: Waiting time = 7.2503928 | Resolution time = 0.0013380999999981213 | Resolution type = None
Job 983: Waiting time = 7.223670500000001 | Resolution time = 0.001238199999999523 | Resolution type = None
Job 984: Waiting time = 7.210915 | Resolution time = 0.0012078000000030897 | Resolution type = None
Job 985: Waiting time = 7.197971299999999 | Resolution time = 0.0011829000000034284 | Resolution type = None
Job 986: Waiting time = 7.1827626 | Resolution time = 0.0012075999999971998 | Resolution type = None
Job 987: Waiting time = 7.168827399999998 | Resolution time = 0.0011962999999965973 | Resolution type = None
Job 988: Waiting time = 7.1551726 | Resolution time = 0.0011901999999963664 | Resolution type = None
Job 989: Waiting time = 7.1264906 | Resolution time = 0.0011725999999967485 | Resolution type = None
Job 990: Waiting time = 7.109090600000002 | Resolution time = 0.0012009999999982313 | Resolution type = None
Job 991: Waiting time = 7.078257400000002 | Resolution time = 0.0011825999999999226 | Resolution type = None
Job 992: Waiting time = 7.064186800000002 | Resolution time = 0.0014150999999955616 | Resolution type = None
Job 993: Waiting time = 7.0385452000000015 | Resolution time = 0.0017077999999983717 | Resolution type = None
Job 994: Waiting time = 7.0231064 | Resolution time = 0.0021388999999985003 | Resolution type = None
Job 995: Waiting time = 6.992509299999998 | Resolution time = 0.00142190000000042 | Resolution type = None
Job 996: Waiting time = 6.9654016 | Resolution time = 0.0013836000000004844 | Resolution type = None
Job 997: Waiting time = 6.948043999999999 | Resolution time = 0.0013538000000004047 | Resolution type = None
Job 998: Waiting time = 6.9203349 | Resolution time = 0.0012262999999954616 | Resolution type = None
Job 999: Waiting time = 6.905735 | Resolution time = 0.001209800000001593 | Resolution type = None
Job 1000: Waiting time = 6.888899199999997 | Resolution time = 0.001186499999999313 | Resolution type = None
Job 1001: Waiting time = 6.8747729 | Resolution time = 0.0012919000000017888 | Resolution type = None
Job 1002: Waiting time = 6.859148399999999 | Resolution time = 0.0013093999999966854 | Resolution type = None
Job 1003: Waiting time = 6.829099899999999 | Resolution time = 0.0012831999999995958 | Resolution type = None
Job 1004: Waiting time = 6.801558500000002 | Resolution time = 0.002466999999999331 | Resolution type = None
Job 1005: Waiting time = 6.7831349 | Resolution time = 0.0016714000000028761 | Resolution type = None
Job 1006: Waiting time = 6.7556738 | Resolution time = 0.0012878000000000611 | Resolution type = None
Job 1007: Waiting time = 6.742176000000001 | Resolution time = 0.001486199999995108 | Resolution type = None
Job 1008: Waiting time = 6.729215499999999 | Resolution time = 0.0012351999999999919 | Resolution type = None
Job 1009: Waiting time = 6.7134964 | Resolution time = 0.0012178999999967743 | Resolution type = None
Job 1010: Waiting time = 6.6842776000000015 | Resolution time = 0.0011954999999979066 | Resolution type = None
Job 1011: Waiting time = 6.6672689 | Resolution time = 0.001235499999999945 | Resolution type = None
Job 1012: Waiting time = 6.655177200000001 | Resolution time = 0.0011945000000004313 | Resolution type = None
Job 1013: Waiting time = 6.625376199999998 | Resolution time = 0.001218600000001402 | Resolution type = None
Job 1014: Waiting time = 6.6071871999999985 | Resolution time = 0.001229099999999761 | Resolution type = None
Job 1015: Waiting time = 6.5762155 | Resolution time = 0.0018682999999981575 | Resolution type = None
Job 1016: Waiting time = 6.547780100000001 | Resolution time = 0.001479099999997402 | Resolution type = None
Job 1017: Waiting time = 6.532768399999998 | Resolution time = 0.0019470999999988692 | Resolution type = None
Job 1018: Waiting time = 6.517847 | Resolution time = 0.0012700999999992746 | Resolution type = None
Job 1019: Waiting time = 6.502444800000003 | Resolution time = 0.00129659999999987 | Resolution type = None
Job 1020: Waiting time = 6.4720941 | Resolution time = 0.0012740999999998337 | Resolution type = None
Job 1021: Waiting time = 6.444542800000001 | Resolution time = 0.0012043000000012682 | Resolution type = None
Job 1022: Waiting time = 6.431614799999998 | Resolution time = 0.001227700000001164 | Resolution type = None
Job 1023: Waiting time = 6.4008091 | Resolution time = 0.0011910000000021626 | Resolution type = None
Job 1024: Waiting time = 6.3722195 | Resolution time = 0.0011930000000006658 | Resolution type = None
Job 1025: Waiting time = 6.3572968 | Resolution time = 0.0012259000000014453 | Resolution type = None
Job 1026: Waiting time = 6.3426086999999995 | Resolution time = 0.0012399999999992417 | Resolution type = None
Job 1027: Waiting time = 6.329966500000001 | Resolution time = 0.0017865999999990834 | Resolution type = None
Job 1028: Waiting time = 6.3110131 | Resolution time = 0.0016892999999988945 | Resolution type = None
Job 1029: Waiting time = 6.302257699999998 | Resolution time = 0.001254799999998113 | Resolution type = None
Job 1030: Waiting time = 6.2910754 | Resolution time = 0.0012782000000015614 | Resolution type = None
Job 1031: Waiting time = 6.273174299999997 | Resolution time = 0.0014409999999998035 | Resolution type = None
Job 1032: Waiting time = 6.2463191999999985 | Resolution time = 0.0012386999999982606 | Resolution type = None
Job 1033: Waiting time = 6.231327700000001 | Resolution time = 0.0012045000000000528 | Resolution type = None
Job 1034: Waiting time = 6.218440300000001 | Resolution time = 0.0012323999999992452 | Resolution type = None
Job 1035: Waiting time = 6.203811900000002 | Resolution time = 0.001191200000000947 | Resolution type = None
Job 1036: Waiting time = 6.185412100000001 | Resolution time = 0.0012671000000032961 | Resolution type = None
Job 1037: Waiting time = 6.1727138 | Resolution time = 0.0011990000000032808 | Resolution type = None
Job 1038: Waiting time = 6.141877899999997 | Resolution time = 0.0032837000000007777 | Resolution type = None
Job 1039: Waiting time = 6.112192400000001 | Resolution time = 0.0016740999999989015 | Resolution type = None
Job 1040: Waiting time = 6.102154700000003 | Resolution time = 0.0020139999999955194 | Resolution type = None
Job 1041: Waiting time = 6.083089899999997 | Resolution time = 0.0013553000000001703 | Resolution type = None
Job 1042: Waiting time = 6.0691466999999975 | Resolution time = 0.0013490999999987707 | Resolution type = None
Job 1043: Waiting time = 6.060210000000001 | Resolution time = 0.0012799999999977274 | Resolution type = None
Job 1044: Waiting time = 6.045537700000001 | Resolution time = 0.0012980000000020198 | Resolution type = None
Job 1045: Waiting time = 6.0299446 | Resolution time = 0.0012208000000022423 | Resolution type = None
Job 1046: Waiting time = 6.008981000000002 | Resolution time = 0.0012065999999997246 | Resolution type = None
Job 1047: Waiting time = 5.983838200000001 | Resolution time = 0.0023275000000033685 | Resolution type = None
Job 1048: Waiting time = 5.956636700000001 | Resolution time = 0.0015971999999990771 | Resolution type = None
Job 1049: Waiting time = 5.941048500000001 | Resolution time = 0.0012487000000014348 | Resolution type = None
Job 1050: Waiting time = 5.926898599999998 | Resolution time = 0.001533300000001958 | Resolution type = None
Job 1051: Waiting time = 5.915260799999999 | Resolution time = 0.0025903000000013776 | Resolution type = None
Job 1052: Waiting time = 5.8981067 | Resolution time = 0.001300000000000523 | Resolution type = None
Job 1053: Waiting time = 5.885200700000002 | Resolution time = 0.001397500000003049 | Resolution type = None
Job 1054: Waiting time = 5.871596199999999 | Resolution time = 0.0013360999999996181 | Resolution type = None
Job 1055: Waiting time = 5.8535444000000005 | Resolution time = 0.0013939000000036117 | Resolution type = None
Job 1056: Waiting time = 5.827739099999999 | Resolution time = 0.0013700000000014256 | Resolution type = None
Job 1057: Waiting time = 5.810632000000002 | Resolution time = 0.0014443000000028405 | Resolution type = None
Job 1058: Waiting time = 5.783787799999999 | Resolution time = 0.0011852000000018847 | Resolution type = None
Job 1059: Waiting time = 5.764917500000003 | Resolution time = 0.0013146000000006097 | Resolution type = None
Job 1060: Waiting time = 5.738469500000001 | Resolution time = 0.0011950000000027217 | Resolution type = None
Job 1061: Waiting time = 5.723416200000003 | Resolution time = 0.0011983999999962691 | Resolution type = None
Job 1062: Waiting time = 5.708026999999998 | Resolution time = 0.0017439000000010196 | Resolution type = None
Job 1063: Waiting time = 5.693362099999998 | Resolution time = 0.0015765000000023122 | Resolution type = None
Job 1064: Waiting time = 5.678001899999998 | Resolution time = 0.0012384999999994761 | Resolution type = None
Job 1065: Waiting time = 5.651647199999999 | Resolution time = 0.0011945000000004313 | Resolution type = None
Job 1066: Waiting time = 5.6342833 | Resolution time = 0.0012380000000007385 | Resolution type = None
Job 1067: Waiting time = 5.619204700000001 | Resolution time = 0.0012427999999999884 | Resolution type = None
Job 1068: Waiting time = 5.5887201 | Resolution time = 0.0011884000000037531 | Resolution type = None
Job 1069: Waiting time = 5.5772859 | Resolution time = 0.002393699999998944 | Resolution type = None
Job 1070: Waiting time = 5.548875299999999 | Resolution time = 0.0016682999999986237 | Resolution type = None
Job 1071: Waiting time = 5.533971700000002 | Resolution time = 0.0012541000000005909 | Resolution type = None
Job 1072: Waiting time = 5.519787300000001 | Resolution time = 0.0012454999999995664 | Resolution type = None
Job 1073: Waiting time = 5.490883400000001 | Resolution time = 0.001493500000002257 | Resolution type = None
Job 1074: Waiting time = 5.477206600000002 | Resolution time = 0.0012951000000001045 | Resolution type = None
Job 1075: Waiting time = 5.461921100000001 | Resolution time = 0.001478999999999786 | Resolution type = None
Job 1076: Waiting time = 5.4157848999999985 | Resolution time = 0.001279700000001327 | Resolution type = None
Job 1077: Waiting time = 5.388263500000001 | Resolution time = 0.0011971000000023935 | Resolution type = None
Job 1078: Waiting time = 5.372219900000001 | Resolution time = 0.001270200000003996 | Resolution type = None
Job 1079: Waiting time = 5.3577072 | Resolution time = 0.0012259999999990612 | Resolution type = None
Job 1080: Waiting time = 5.345840899999999 | Resolution time = 0.0014892999999993606 | Resolution type = None
Job 1081: Waiting time = 5.332242700000002 | Resolution time = 0.0012523000000008722 | Resolution type = None
Job 1082: Waiting time = 5.316337000000001 | Resolution time = 0.0012054000000034648 | Resolution type = None
Job 1083: Waiting time = 5.2881181999999995 | Resolution time = 0.0011919999999996378 | Resolution type = None
Job 1084: Waiting time = 5.2727520000000005 | Resolution time = 0.0012202999999963993 | Resolution type = None
Job 1085: Waiting time = 5.258173799999998 | Resolution time = 0.0012613999999970815 | Resolution type = None
Job 1086: Waiting time = 5.2286854 | Resolution time = 0.0014393999999988694 | Resolution type = None
Job 1087: Waiting time = 5.2128972000000005 | Resolution time = 0.0013100000000001444 | Resolution type = None
Job 1088: Waiting time = 5.199912300000001 | Resolution time = 0.0013214999999995314 | Resolution type = None
Job 1089: Waiting time = 5.1829190999999994 | Resolution time = 0.001378700000000066 | Resolution type = None
Job 1090: Waiting time = 5.1547789 | Resolution time = 0.0012088999999981809 | Resolution type = None
Job 1091: Waiting time = 5.1378193 | Resolution time = 0.001314199999999488 | Resolution type = None
Job 1092: Waiting time = 5.123376500000003 | Resolution time = 0.0017884999999999707 | Resolution type = None
Job 1093: Waiting time = 5.095378100000001 | Resolution time = 0.0016326000000006502 | Resolution type = None
Job 1094: Waiting time = 5.068194699999999 | Resolution time = 0.0013977000000018336 | Resolution type = None
Job 1095: Waiting time = 5.052252500000002 | Resolution time = 0.0012673000000020807 | Resolution type = None
Job 1096: Waiting time = 5.023319099999998 | Resolution time = 0.0012086000000017805 | Resolution type = None
Job 1097: Waiting time = 4.9944358000000015 | Resolution time = 0.0011998000000019715 | Resolution type = None
Job 1098: Waiting time = 4.980502399999999 | Resolution time = 0.0015823999999966532 | Resolution type = None
Job 1099: Waiting time = 4.9480258 | Resolution time = 0.0016187000000016383 | Resolution type = None
Job 1100: Waiting time = 4.9351612 | Resolution time = 0.001189899999999966 | Resolution type = None
Job 1101: Waiting time = 4.902589799999998 | Resolution time = 0.0012241999999993425 | Resolution type = None
Job 1102: Waiting time = 4.8738642 | Resolution time = 0.001183899999997351 | Resolution type = None
Job 1103: Waiting time = 4.8586610000000015 | Resolution time = 0.0012245999999969115 | Resolution type = None
Job 1104: Waiting time = 4.831766399999999 | Resolution time = 0.0025305000000024336 | Resolution type = None
Job 1105: Waiting time = 4.817249599999997 | Resolution time = 0.00122469999999808 | Resolution type = None
Job 1106: Waiting time = 4.802807999999999 | Resolution time = 0.001194900000001553 | Resolution type = None
Job 1107: Waiting time = 4.788713000000001 | Resolution time = 0.0014558999999998434 | Resolution type = None
Job 1108: Waiting time = 4.774140099999997 | Resolution time = 0.0020929999999985682 | Resolution type = None
Job 1109: Waiting time = 4.7618265000000015 | Resolution time = 0.0037688999999971884 | Resolution type = None
Job 1110: Waiting time = 4.750798499999998 | Resolution time = 0.002915899999997862 | Resolution type = None
Job 1111: Waiting time = 4.723110800000001 | Resolution time = 0.004004600000001801 | Resolution type = None
Job 1112: Waiting time = 4.707453900000001 | Resolution time = 0.0026217000000023916 | Resolution type = None
Job 1113: Waiting time = 4.691920499999998 | Resolution time = 0.0016277999999978476 | Resolution type = None
Job 1114: Waiting time = 4.666490700000001 | Resolution time = 0.004804999999997506 | Resolution type = None
Job 1115: Waiting time = 4.645394200000002 | Resolution time = 0.00433400000000006 | Resolution type = None
Job 1116: Waiting time = 4.628617900000002 | Resolution time = 0.002657700000000318 | Resolution type = None
Job 1117: Waiting time = 4.6173678 | Resolution time = 0.0016496000000039146 | Resolution type = None
Job 1118: Waiting time = 4.5995177 | Resolution time = 0.0016612000000009175 | Resolution type = None
Job 1119: Waiting time = 4.5851352 | Resolution time = 0.0015886000000016054 | Resolution type = None
Job 1120: Waiting time = 4.574898399999999 | Resolution time = 0.0014781999999975426 | Resolution type = None
Job 1121: Waiting time = 4.558018499999999 | Resolution time = 0.002381400000000866 | Resolution type = None
Job 1122: Waiting time = 4.5469756 | Resolution time = 0.002762199999999382 | Resolution type = None
Job 1123: Waiting time = 4.532792500000003 | Resolution time = 0.00267470000000003 | Resolution type = None
Job 1124: Waiting time = 4.522376699999999 | Resolution time = 0.006033599999998529 | Resolution type = None
Job 1125: Waiting time = 4.50883 | Resolution time = 0.0017118000000024836 | Resolution type = None
Job 1126: Waiting time = 4.4943451 | Resolution time = 0.0030162000000011346 | Resolution type = None
Job 1127: Waiting time = 4.482589000000001 | Resolution time = 0.002029599999996634 | Resolution type = None
Job 1128: Waiting time = 4.468322299999997 | Resolution time = 0.0020847999999986655 | Resolution type = None
Job 1129: Waiting time = 4.440451000000003 | Resolution time = 0.0030004999999988513 | Resolution type = None
Job 1130: Waiting time = 4.425756800000002 | Resolution time = 0.0018892999999984283 | Resolution type = None
Job 1131: Waiting time = 4.413680500000002 | Resolution time = 0.001322600000001728 | Resolution type = None
Job 1132: Waiting time = 4.397548499999999 | Resolution time = 0.001295299999998889 | Resolution type = None
Job 1133: Waiting time = 4.370002199999998 | Resolution time = 0.001457399999999609 | Resolution type = None
Job 1134: Waiting time = 4.355433299999998 | Resolution time = 0.0013335999999988246 | Resolution type = None
Job 1135: Waiting time = 4.3436658 | Resolution time = 0.003323099999999357 | Resolution type = None
Job 1136: Waiting time = 4.331598400000001 | Resolution time = 0.0024668000000005463 | Resolution type = None
Job 1137: Waiting time = 4.3163737 | Resolution time = 0.0012953000000024417 | Resolution type = None
Job 1138: Waiting time = 4.3007195 | Resolution time = 0.0016082999999973424 | Resolution type = None
Job 1139: Waiting time = 4.2875297 | Resolution time = 0.003366799999998449 | Resolution type = None
Job 1140: Waiting time = 4.259515199999999 | Resolution time = 0.0013602999999982046 | Resolution type = None
Job 1141: Waiting time = 4.244177499999999 | Resolution time = 0.001539499999999805 | Resolution type = None
Job 1142: Waiting time = 4.227897499999997 | Resolution time = 0.0017024000000027684 | Resolution type = None
Job 1143: Waiting time = 4.2018342 | Resolution time = 0.0037653999999989196 | Resolution type = None
Job 1144: Waiting time = 4.190784400000002 | Resolution time = 0.002160599999999846 | Resolution type = None
Job 1145: Waiting time = 4.1588213 | Resolution time = 0.0013554000000013389 | Resolution type = None
Job 1146: Waiting time = 4.144987 | Resolution time = 0.001347699999996621 | Resolution type = None
Job 1147: Waiting time = 4.130134399999999 | Resolution time = 0.0017094000000028586 | Resolution type = None
Job 1148: Waiting time = 4.1135667 | Resolution time = 0.0014105000000022017 | Resolution type = None
Job 1149: Waiting time = 4.084949000000002 | Resolution time = 0.0013503999999997518 | Resolution type = None
Job 1150: Waiting time = 4.070192900000002 | Resolution time = 0.0013150999999993473 | Resolution type = None
Job 1151: Waiting time = 4.0560472999999995 | Resolution time = 0.0013214000000019155 | Resolution type = None
Job 1152: Waiting time = 4.042958599999999 | Resolution time = 0.002471600000003349 | Resolution type = None
Job 1153: Waiting time = 4.029775800000003 | Resolution time = 0.0031226999999987015 | Resolution type = None
Job 1154: Waiting time = 4.017954799999998 | Resolution time = 0.0014925999999988449 | Resolution type = None
Job 1155: Waiting time = 3.9859317999999995 | Resolution time = 0.001542199999999383 | Resolution type = None
Job 1156: Waiting time = 3.9712349000000025 | Resolution time = 0.0013819999999995503 | Resolution type = None
Job 1157: Waiting time = 3.9585963 | Resolution time = 0.001369299999996798 | Resolution type = None
Job 1158: Waiting time = 3.9429742999999995 | Resolution time = 0.0014407999999974663 | Resolution type = None
Job 1159: Waiting time = 3.9289296 | Resolution time = 0.0014135999999993487 | Resolution type = None
Job 1160: Waiting time = 3.9144983000000018 | Resolution time = 0.00151880000000304 | Resolution type = None
Job 1161: Waiting time = 3.9002082000000016 | Resolution time = 0.004336699999999638 | Resolution type = None
Job 1162: Waiting time = 3.892085699999999 | Resolution time = 0.004271399999996817 | Resolution type = None
Job 1163: Waiting time = 3.8779932000000024 | Resolution time = 0.0020154999999988377 | Resolution type = None
Job 1164: Waiting time = 3.843606600000001 | Resolution time = 0.0015612999999987665 | Resolution type = None
Job 1165: Waiting time = 3.8316891999999996 | Resolution time = 0.0013398000000002241 | Resolution type = None
Job 1166: Waiting time = 3.819921100000002 | Resolution time = 0.0013491999999999393 | Resolution type = None
Job 1167: Waiting time = 3.8022570999999985 | Resolution time = 0.0013205000000020561 | Resolution type = None
Job 1168: Waiting time = 3.7892934999999994 | Resolution time = 0.0019308000000002323 | Resolution type = None
Job 1169: Waiting time = 3.777905699999998 | Resolution time = 0.006125300000000777 | Resolution type = None
Job 1170: Waiting time = 3.7669888 | Resolution time = 0.002729600000002108 | Resolution type = None
Job 1171: Waiting time = 3.755378699999998 | Resolution time = 0.0013301000000005558 | Resolution type = None
Job 1172: Waiting time = 3.7359924000000007 | Resolution time = 0.0014436000000017657 | Resolution type = None
Job 1173: Waiting time = 3.7073213000000003 | Resolution time = 0.0013182000000000471 | Resolution type = None
Job 1174: Waiting time = 3.6910999999999987 | Resolution time = 0.0013721999999987133 | Resolution type = None
Job 1175: Waiting time = 3.6772779 | Resolution time = 0.002502400000000904 | Resolution type = None
Job 1176: Waiting time = 3.646408900000001 | Resolution time = 0.001746499999999429 | Resolution type = None
Job 1177: Waiting time = 3.6195610999999985 | Resolution time = 0.0014806999999983361 | Resolution type = None
Job 1178: Waiting time = 3.6081775999999977 | Resolution time = 0.0014046999999983711 | Resolution type = None
Job 1179: Waiting time = 3.5949091000000024 | Resolution time = 0.0013821999999983348 | Resolution type = None
Job 1180: Waiting time = 3.5811609000000004 | Resolution time = 0.0013713000000024067 | Resolution type = None
Job 1181: Waiting time = 3.5662127000000012 | Resolution time = 0.001364800000001054 | Resolution type = None
Job 1182: Waiting time = 3.5337575 | Resolution time = 0.0016204999999978043 | Resolution type = None
Job 1183: Waiting time = 3.5219561000000006 | Resolution time = 0.0013931999999989841 | Resolution type = None
Job 1184: Waiting time = 3.5075097 | Resolution time = 0.0018342000000011183 | Resolution type = None
Job 1185: Waiting time = 3.497605 | Resolution time = 0.003863800000001305 | Resolution type = None
Job 1186: Waiting time = 3.4845965999999997 | Resolution time = 0.0035495999999994865 | Resolution type = None
Job 1187: Waiting time = 3.4859423000000014 | Resolution time = 0.017812899999999132 | Resolution type = None
Job 1188: Waiting time = 3.4739611000000004 | Resolution time = 0.00394770000000122 | Resolution type = None
Job 1189: Waiting time = 3.4588935999999997 | Resolution time = 0.004217799999999272 | Resolution type = None
